strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry.td,diff_oi,diff_oi_d,pct
406,2974,2970,152952.82,147846.6,2023-07-21,2023-08-18,-4,-5106.22,-0.0345372839145439
407,53,53,2589.05,2508.49,2023-07-21,2023-07-28,0,-80.5600000000004,-0.0321149376716672
407,53,3175,2589.05,162591.75,2023-07-21,2023-08-18,3122,160002.7,0.984076375338847
407,3175,53,162591.75,2508.49,2023-07-21,2023-07-28,-3122,-160083.26,-63.8165828845242
407,3175,3175,162591.75,162591.75,2023-07-21,2023-08-18,0,0,0
408,75,75,3617.25,3617.25,2023-07-21,2023-07-28,0,0,0
408,75,29,3617.25,1256.28,2023-07-21,2023-08-04,-46,-2360.97,-1.87933422485433
408,75,1,3617.25,43.59,2023-07-21,2023-08-11,-74,-3573.66,-81.9834824501032
408,75,4517,3617.25,221513.68,2023-07-21,2023-08-18,4442,217896.43,0.98367030875926
408,75,20,3617.25,1015,2023-07-21,2023-08-25,-55,-2602.25,-2.56379310344828
408,29,75,1256.28,3617.25,2023-07-21,2023-07-28,46,2360.97,0.652697491188057
408,29,29,1256.28,1256.28,2023-07-21,2023-08-04,0,0,0
408,29,1,1256.28,43.59,2023-07-21,2023-08-11,-28,-1212.69,-27.8203716448727
408,29,4517,1256.28,221513.68,2023-07-21,2023-08-18,4488,220257.4,0.994328657263967
408,29,20,1256.28,1015,2023-07-21,2023-08-25,-9,-241.28,-0.237714285714286
408,1,75,43.59,3617.25,2023-07-21,2023-07-28,74,3573.66,0.987949409081484
408,1,29,43.59,1256.28,2023-07-21,2023-08-04,28,1212.69,0.9653023211386
408,1,1,43.59,43.59,2023-07-21,2023-08-11,0,0,0
408,1,4517,43.59,221513.68,2023-07-21,2023-08-18,4516,221470.09,0.999803217571032
408,1,20,43.59,1015,2023-07-21,2023-08-25,19,971.41,0.957054187192118
408,4517,75,221513.68,3617.25,2023-07-21,2023-07-28,-4442,-217896.43,-60.2381449996544
408,4517,29,221513.68,1256.28,2023-07-21,2023-08-04,-4488,-220257.4,-175.325086764097
408,4517,1,221513.68,43.59,2023-07-21,2023-08-11,-4516,-221470.09,-5080.7545308557
408,4517,4517,221513.68,221513.68,2023-07-21,2023-08-18,0,0,0
408,4517,20,221513.68,1015,2023-07-21,2023-08-25,-4497,-220498.68,-217.240078817734
408,20,75,1015,3617.25,2023-07-21,2023-07-28,55,2602.25,0.719400096758587
408,20,29,1015,1256.28,2023-07-21,2023-08-04,9,241.28,0.192059095106186
408,20,1,1015,43.59,2023-07-21,2023-08-11,-19,-971.41,-22.2851571461344
408,20,4517,1015,221513.68,2023-07-21,2023-08-18,4497,220498.68,0.995417890217886
408,20,20,1015,1015,2023-07-21,2023-08-25,0,0,0
409,232,232,10959.68,10959.68,2023-07-21,2023-07-28,0,0,0
409,232,75,10959.68,3557.25,2023-07-21,2023-08-04,-157,-7402.43,-2.08094173870265
409,232,3850,10959.68,186917.5,2023-07-21,2023-08-18,3618,175957.82,0.941366217716372
409,75,232,3557.25,10959.68,2023-07-21,2023-07-28,157,7402.43,0.675423917486642
409,75,75,3557.25,3557.25,2023-07-21,2023-08-04,0,0,0
409,75,3850,3557.25,186917.5,2023-07-21,2023-08-18,3775,183360.25,0.980968876643439
409,3850,232,186917.5,10959.68,2023-07-21,2023-07-28,-3618,-175957.82,-16.0550143799819
409,3850,75,186917.5,3557.25,2023-07-21,2023-08-04,-3775,-183360.25,-51.5455056574601
409,3850,3850,186917.5,186917.5,2023-07-21,2023-08-18,0,0,0
410,389,499,17777.3,21471.97,2023-07-21,2023-07-28,110,3694.67,0.17206944681834
410,389,35,17777.3,1577.45,2023-07-21,2023-08-04,-354,-16199.85,-10.2696440457701
410,389,21,17777.3,874.23,2023-07-21,2023-08-11,-368,-16903.07,-19.3348089175617
410,389,45316,17777.3,2025625.2,2023-07-21,2023-08-18,44927,2007847.9,0.99122379599148
410,389,92,17777.3,4341.48,2023-07-21,2023-08-25,-297,-13435.82,-3.09475570542764
410,30,499,1389,21471.97,2023-07-21,2023-07-28,469,20082.97,0.935311012450185
410,30,35,1389,1577.45,2023-07-21,2023-08-04,5,188.45,0.119464959269707
410,30,21,1389,874.23,2023-07-21,2023-08-11,-9,-514.77,-0.588826738958855
410,30,45316,1389,2025625.2,2023-07-21,2023-08-18,45286,2024236.2,0.99931428578199
410,30,92,1389,4341.48,2023-07-21,2023-08-25,62,2952.48,0.680063019983969
410,21,499,874.23,21471.97,2023-07-21,2023-07-28,478,20597.74,0.959285058613625
410,21,35,874.23,1577.45,2023-07-21,2023-08-04,14,703.22,0.44579542933215
410,21,21,874.23,874.23,2023-07-21,2023-08-11,0,0,0
410,21,45316,874.23,2025625.2,2023-07-21,2023-08-18,45295,2024750.97,0.999568414729438
410,21,92,874.23,4341.48,2023-07-21,2023-08-25,71,3467.25,0.798633184996821
410,45316,499,2161573.2,21471.97,2023-07-21,2023-07-28,-44817,-2140101.23,-99.6695333497578
410,45316,35,2161573.2,1577.45,2023-07-21,2023-08-04,-45281,-2159995.75,-1369.29585723795
410,45316,21,2161573.2,874.23,2023-07-21,2023-08-11,-45295,-2160698.97,-2471.54521121444
410,45316,45316,2161573.2,2025625.2,2023-07-21,2023-08-18,0,-135948,-0.0671140939597315
410,45316,92,2161573.2,4341.48,2023-07-21,2023-08-25,-45224,-2157231.72,-496.888554133614
410,92,499,4341.48,21471.97,2023-07-21,2023-07-28,407,17130.49,0.797807094551641
410,92,35,4341.48,1577.45,2023-07-21,2023-08-04,-57,-2764.03,-1.75221401629212
410,92,21,4341.48,874.23,2023-07-21,2023-08-11,-71,-3467.25,-3.96606156274665
410,92,45316,4341.48,2025625.2,2023-07-21,2023-08-18,45224,2021283.72,0.997856720976813
410,92,92,4341.48,4341.48,2023-07-21,2023-08-25,0,0,0
411,644,644,28980,28980,2023-07-21,2023-07-28,0,0,0
411,644,440,28980,18827.6,2023-07-21,2023-08-04,-204,-10152.4,-0.539229641590006
411,644,2519,28980,112548.92,2023-07-21,2023-08-18,1875,83568.92,0.742511967240556
411,440,644,20094.8,28980,2023-07-21,2023-07-28,204,8885.2,0.306597653554175
411,440,440,20094.8,18827.6,2023-07-21,2023-08-04,0,-1267.2,-0.0673054451974761
411,440,2519,20094.8,112548.92,2023-07-21,2023-08-18,2079,92454.12,0.821457193902882
411,2517,644,119733.69,28980,2023-07-21,2023-07-28,-1873,-90753.69,-3.13159730848861
411,2517,440,119733.69,18827.6,2023-07-21,2023-08-04,-2077,-100906.09,-5.35947704433916
411,2517,2519,119733.69,112548.92,2023-07-21,2023-08-18,2,-7184.77,-0.0638368631169451
412,241,243,10604,9897.39,2023-07-21,2023-07-28,2,-706.610000000001,-0.0713935694157753
412,241,17,10604,739.16,2023-07-21,2023-08-04,-224,-9864.84,-13.3460143947183
412,241,25,10604,1020,2023-07-21,2023-08-11,-216,-9584,-9.39607843137255
412,241,1547,10604,67897.83,2023-07-21,2023-08-18,1306,57293.83,0.843824169343851
412,241,4,10604,162.4,2023-07-21,2023-08-25,-237,-10441.6,-64.2955665024631
412,17,243,751.06,9897.39,2023-07-21,2023-07-28,226,9146.33,0.924115347581534
412,17,17,751.06,739.16,2023-07-21,2023-08-04,0,-11.9,-0.0160993560257589
412,17,25,751.06,1020,2023-07-21,2023-08-11,8,268.94,0.263666666666667
412,17,1547,751.06,67897.83,2023-07-21,2023-08-18,1530,67146.77,0.988938379915824
412,17,4,751.06,162.4,2023-07-21,2023-08-25,-13,-588.66,-3.62475369458128
412,25,243,1020,9897.39,2023-07-21,2023-07-28,218,8877.39,0.896942527272342
412,25,17,1020,739.16,2023-07-21,2023-08-04,-8,-280.84,-0.379944802207912
412,25,25,1020,1020,2023-07-21,2023-08-11,0,0,0
412,25,1547,1020,67897.83,2023-07-21,2023-08-18,1522,66877.83,0.984977428586451
412,25,4,1020,162.4,2023-07-21,2023-08-25,-21,-857.6,-5.2807881773399
412,1549,243,70402.05,9897.39,2023-07-21,2023-07-28,-1306,-60504.66,-6.11319347828064
412,1549,17,70402.05,739.16,2023-07-21,2023-08-04,-1532,-69662.89,-94.2460225120407
412,1549,25,70402.05,1020,2023-07-21,2023-08-11,-1524,-69382.05,-68.0216176470588
412,1549,1547,70402.05,67897.83,2023-07-21,2023-08-18,-2,-2504.22,-0.0368821801816052
412,1549,4,70402.05,162.4,2023-07-21,2023-08-25,-1545,-70239.65,-432.510160098522
412,4,243,162.4,9897.39,2023-07-21,2023-07-28,239,9734.99,0.983591633753949
412,4,17,162.4,739.16,2023-07-21,2023-08-04,13,576.76,0.780291141295525
412,4,25,162.4,1020,2023-07-21,2023-08-11,21,857.6,0.84078431372549
412,4,1547,162.4,67897.83,2023-07-21,2023-08-18,1543,67735.43,0.997608170982784
412,4,4,162.4,162.4,2023-07-21,2023-08-25,0,0,0
413,1219,1219,46334.19,49954.62,2023-07-21,2023-07-28,0,3620.43,0.0724743777452416
413,1219,29,46334.19,1204.66,2023-07-21,2023-08-04,-1190,-45129.53,-37.4624624375342
413,1219,6,46334.19,232.26,2023-07-21,2023-08-11,-1213,-46101.93,-198.492766726944
413,1219,2660,46334.19,110576.2,2023-07-21,2023-08-18,1441,64242.01,0.580975019941
413,1219,24,46334.19,924.96,2023-07-21,2023-08-25,-1195,-45409.23,-49.0931824078879
413,28,1219,1220.52,49954.62,2023-07-21,2023-07-28,1191,48734.1,0.975567424994926
413,28,29,1220.52,1204.66,2023-07-21,2023-08-04,1,-15.8599999999999,-0.013165540484452
413,28,6,1220.52,232.26,2023-07-21,2023-08-11,-22,-988.26,-4.25497287522604
413,28,2660,1220.52,110576.2,2023-07-21,2023-08-18,2632,109355.68,0.98896218173531
413,28,24,1220.52,924.96,2023-07-21,2023-08-25,-4,-295.56,-0.319538142189932
413,6,1219,232.26,49954.62,2023-07-21,2023-07-28,1213,49722.36,0.995350580186577
413,6,29,232.26,1204.66,2023-07-21,2023-08-04,23,972.4,0.807198711669683
413,6,6,232.26,232.26,2023-07-21,2023-08-11,0,0,0
413,6,2660,232.26,110576.2,2023-07-21,2023-08-18,2654,110343.94,0.997899548004001
413,6,24,232.26,924.96,2023-07-21,2023-08-25,18,692.7,0.748897249610794
413,2624,1219,116453.12,49954.62,2023-07-21,2023-07-28,-1405,-66498.5,-1.33117817731373
413,2624,29,116453.12,1204.66,2023-07-21,2023-08-04,-2595,-115248.46,-95.6688692245115
413,2624,6,116453.12,232.26,2023-07-21,2023-08-11,-2618,-116220.86,-500.391199517782
413,2624,2660,116453.12,110576.2,2023-07-21,2023-08-18,36,-5876.92000000001,-0.0531481458035275
413,2624,24,116453.12,924.96,2023-07-21,2023-08-25,-2600,-115528.16,-124.900709219858
413,24,1219,924.96,49954.62,2023-07-21,2023-07-28,1195,49029.66,0.981483994873747
413,24,29,924.96,1204.66,2023-07-21,2023-08-04,5,279.7,0.232181694420002
413,24,6,924.96,232.26,2023-07-21,2023-08-11,-18,-692.7,-2.982433479721
413,24,2660,924.96,110576.2,2023-07-21,2023-08-18,2636,109651.24,0.991635089648586
413,24,24,924.96,924.96,2023-07-21,2023-08-25,0,0,0
414,283,283,10751.17,10751.17,2023-07-21,2023-07-28,0,0,0
414,283,15,10751.17,630.6,2023-07-21,2023-08-04,-268,-10120.57,-16.0491119568665
414,283,35,10751.17,1522.85,2023-07-21,2023-08-11,-248,-9228.32,-6.05990084381259
414,283,2433,10751.17,105908.49,2023-07-21,2023-08-18,2150,95157.32,0.898486230896126
414,283,13,10751.17,576.81,2023-07-21,2023-08-25,-270,-10174.36,-17.6390145801911
414,14,283,523.18,10751.17,2023-07-21,2023-07-28,269,10227.99,0.951337389325999
414,14,15,523.18,630.6,2023-07-21,2023-08-04,1,107.42,0.17034570250555
414,14,35,523.18,1522.85,2023-07-21,2023-08-11,21,999.67,0.656446793840496
414,14,2433,523.18,105908.49,2023-07-21,2023-08-18,2419,105385.31,0.995060074976048
414,14,13,523.18,576.81,2023-07-21,2023-08-25,-1,53.63,0.0929768901371335
414,35,283,1522.85,10751.17,2023-07-21,2023-07-28,248,9228.32,0.858354951135551
414,35,15,1522.85,630.6,2023-07-21,2023-08-04,-20,-892.25,-1.41492229622582
414,35,35,1522.85,1522.85,2023-07-21,2023-08-11,0,0,0
414,35,2433,1522.85,105908.49,2023-07-21,2023-08-18,2398,104385.64,0.985621077214867
414,35,13,1522.85,576.81,2023-07-21,2023-08-25,-22,-946.04,-1.64012413099634
414,2433,283,105908.49,10751.17,2023-07-21,2023-07-28,-2150,-95157.32,-8.85088041580591
414,2433,15,105908.49,630.6,2023-07-21,2023-08-04,-2418,-105277.89,-166.948763082778
414,2433,35,105908.49,1522.85,2023-07-21,2023-08-11,-2398,-104385.64,-68.546238959845
414,2433,2433,105908.49,105908.49,2023-07-21,2023-08-18,0,0,0
414,2433,13,105908.49,576.81,2023-07-21,2023-08-25,-2420,-105331.68,-182.610703697925
414,13,283,576.81,10751.17,2023-07-21,2023-07-28,270,10174.36,0.946349095028727
414,13,15,576.81,630.6,2023-07-21,2023-08-04,2,53.7900000000001,0.0852997145575643
414,13,35,576.81,1522.85,2023-07-21,2023-08-11,22,946.04,0.621229930722002
414,13,2433,576.81,105908.49,2023-07-21,2023-08-18,2420,105331.68,0.994553694420532
414,13,13,576.81,576.81,2023-07-21,2023-08-25,0,0,0
415,402,402,16703.1,16244.82,2023-07-21,2023-07-28,0,-458.280000000001,-0.0282108389012621
415,402,72,16703.1,2737.44,2023-07-21,2023-08-04,-330,-13965.66,-5.10172277748553
415,402,202,16703.1,8063.84,2023-07-21,2023-08-11,-200,-8639.26,-1.07135806265997
415,402,4142,16703.1,165265.8,2023-07-21,2023-08-18,3740,148562.7,0.898931902426273
415,402,22,16703.1,952.6,2023-07-21,2023-08-25,-380,-15750.5,-16.5342221289104
415,81,402,3440.88,16244.82,2023-07-21,2023-07-28,321,12803.94,0.788186018681648
415,81,72,3440.88,2737.44,2023-07-21,2023-08-04,-9,-703.44,-0.256970015781168
415,81,202,3440.88,8063.84,2023-07-21,2023-08-11,121,4622.96,0.573295105061609
415,81,4142,3440.88,165265.8,2023-07-21,2023-08-18,4061,161824.92,0.979179721394263
415,81,22,3440.88,952.6,2023-07-21,2023-08-25,-59,-2488.28,-2.61209321855973
415,197,402,8266.12,16244.82,2023-07-21,2023-07-28,205,7978.7,0.491153487696386
415,197,72,8266.12,2737.44,2023-07-21,2023-08-04,-125,-5528.68,-2.01965339879596
415,197,202,8266.12,8063.84,2023-07-21,2023-08-11,5,-202.280000000001,-0.0250848231115698
415,197,4142,8266.12,165265.8,2023-07-21,2023-08-18,3945,156999.68,0.949982876069943
415,197,22,8266.12,952.6,2023-07-21,2023-08-25,-175,-7313.52,-7.67743019105606
415,4165,402,178053.75,16244.82,2023-07-21,2023-07-28,-3763,-161808.93,-9.96064776341012
415,4165,72,178053.75,2737.44,2023-07-21,2023-08-04,-4093,-175316.31,-64.0438913729616
415,4165,202,178053.75,8063.84,2023-07-21,2023-08-11,-3963,-169989.91,-21.0805162304808
415,4165,4142,178053.75,165265.8,2023-07-21,2023-08-18,-23,-12787.95,-0.0773780782230807
415,4165,22,178053.75,952.6,2023-07-21,2023-08-25,-4143,-177101.15,-185.913447407096
415,22,402,952.6,16244.82,2023-07-21,2023-07-28,380,15292.22,0.941359768837082
415,22,72,952.6,2737.44,2023-07-21,2023-08-04,50,1784.84,0.652010637676077
415,22,202,952.6,8063.84,2023-07-21,2023-08-11,180,7111.24,0.881867695787615
415,22,4142,952.6,165265.8,2023-07-21,2023-08-18,4120,164313.2,0.994235952023952
415,22,22,952.6,952.6,2023-07-21,2023-08-25,0,0,0
416,383,401,13209.67,14812.94,2023-07-21,2023-07-28,18,1603.27,0.108234422066112
416,383,10,13209.67,384.1,2023-07-21,2023-08-04,-373,-12825.57,-33.3912262431659
416,383,3,13209.67,117.84,2023-07-21,2023-08-11,-380,-13091.83,-111.098353699932
416,383,2193,13209.67,87105.96,2023-07-21,2023-08-18,1810,73896.29,0.84834941260047
416,383,6,13209.67,252.24,2023-07-21,2023-08-25,-377,-12957.43,-51.3694497304155
416,9,401,366.84,14812.94,2023-07-21,2023-07-28,392,14446.1,0.975235166010259
416,9,10,366.84,384.1,2023-07-21,2023-08-04,1,17.26,0.0449362145274668
416,9,3,366.84,117.84,2023-07-21,2023-08-11,-6,-249,-2.11303462321792
416,9,2193,366.84,87105.96,2023-07-21,2023-08-18,2184,86739.12,0.995788577498027
416,9,6,366.84,252.24,2023-07-21,2023-08-25,-3,-114.6,-0.454329210275928
416,2,401,72.08,14812.94,2023-07-21,2023-07-28,399,14740.86,0.995133984205701
416,2,10,72.08,384.1,2023-07-21,2023-08-04,8,312.02,0.812340536318667
416,2,3,72.08,117.84,2023-07-21,2023-08-11,1,45.76,0.388323150033944
416,2,2193,72.08,87105.96,2023-07-21,2023-08-18,2191,87033.88,0.999172502088261
416,2,6,72.08,252.24,2023-07-21,2023-08-25,4,180.16,0.714240405962575
416,2194,401,92389.34,14812.94,2023-07-21,2023-07-28,-1793,-77576.4,-5.23706975117701
416,2194,10,92389.34,384.1,2023-07-21,2023-08-04,-2184,-92005.24,-239.534600364488
416,2194,3,92389.34,117.84,2023-07-21,2023-08-11,-2191,-92271.5,-783.023591310251
416,2194,2193,92389.34,87105.96,2023-07-21,2023-08-18,-1,-5283.38000000001,-0.0606546325877128
416,2194,6,92389.34,252.24,2023-07-21,2023-08-25,-2188,-92137.1,-365.275531240089
416,6,401,252.24,14812.94,2023-07-21,2023-07-28,395,14560.7,0.982971645061683
416,6,10,252.24,384.1,2023-07-21,2023-08-04,4,131.86,0.343296016662327
416,6,3,252.24,117.84,2023-07-21,2023-08-11,-3,-134.4,-1.14052953156823
416,6,2193,252.24,87105.96,2023-07-21,2023-08-18,2187,86853.72,0.997104216519742
416,6,6,252.24,252.24,2023-07-21,2023-08-25,0,0,0
417,244,244,8364.32,8364.32,2023-07-21,2023-07-28,0,0,0
417,244,21,8364.32,838.53,2023-07-21,2023-08-04,-223,-7525.79,-8.9749800245668
417,244,310,8364.32,11882.3,2023-07-21,2023-08-11,66,3517.98,0.296068942881429
417,244,5058,8364.32,193266.18,2023-07-21,2023-08-18,4814,184901.86,0.956721243209753
417,244,32,8364.32,1229.76,2023-07-21,2023-08-25,-212,-7134.56,-5.8015873015873
417,21,244,838.53,8364.32,2023-07-21,2023-07-28,223,7525.79,0.89974917267632
417,21,21,838.53,838.53,2023-07-21,2023-08-04,0,0,0
417,21,310,838.53,11882.3,2023-07-21,2023-08-11,289,11043.77,0.929430329145031
417,21,5058,838.53,193266.18,2023-07-21,2023-08-18,5037,192427.65,0.995661268826237
417,21,32,838.53,1229.76,2023-07-21,2023-08-25,11,391.23,0.318135245901639
417,2,244,70.36,8364.32,2023-07-21,2023-07-28,242,8293.96,0.991588078887465
417,2,21,70.36,838.53,2023-07-21,2023-08-04,19,768.17,0.91609125493423
417,2,310,70.36,11882.3,2023-07-21,2023-08-11,308,11811.94,0.994078587478855
417,2,5058,70.36,193266.18,2023-07-21,2023-08-18,5056,193195.82,0.999635942512032
417,2,32,70.36,1229.76,2023-07-21,2023-08-25,30,1159.4,0.942785584179027
417,5113,244,208150.23,8364.32,2023-07-21,2023-07-28,-4869,-199785.91,-23.8854933814106
417,5113,21,208150.23,838.53,2023-07-21,2023-08-04,-5092,-207311.7,-247.23229938106
417,5113,310,208150.23,11882.3,2023-07-21,2023-08-11,-4803,-196267.93,-16.5176716628936
417,5113,5058,208150.23,193266.18,2023-07-21,2023-08-18,-55,-14884.05,-0.0770132156593565
417,5113,32,208150.23,1229.76,2023-07-21,2023-08-25,-5081,-206920.47,-168.260855776737
417,22,244,813.34,8364.32,2023-07-21,2023-07-28,222,7550.98,0.902760774336706
417,22,21,813.34,838.53,2023-07-21,2023-08-04,-1,25.1900000000001,0.0300406664043028
417,22,310,813.34,11882.3,2023-07-21,2023-08-11,288,11068.96,0.931550289085446
417,22,5058,813.34,193266.18,2023-07-21,2023-08-18,5036,192452.84,0.995791607202046
417,22,32,813.34,1229.76,2023-07-21,2023-08-25,10,416.42,0.33861891751236
418,759,759,29350.53,26792.7,2023-07-21,2023-07-28,0,-2557.83000000001,-0.0954674220963175
418,759,16,29350.53,558.24,2023-07-21,2023-08-04,-743,-28792.29,-51.5769024075667
418,759,530,29350.53,19080,2023-07-21,2023-08-11,-229,-10270.53,-0.538287735849057
418,759,6426,29350.53,238790.16,2023-07-21,2023-08-18,5667,209439.63,0.877086518137933
418,759,16,29350.53,660,2023-07-21,2023-08-25,-743,-28690.53,-43.4705
418,14,759,553,26792.7,2023-07-21,2023-07-28,745,26239.7,0.97936004956574
418,14,16,553,558.24,2023-07-21,2023-08-04,2,5.24000000000001,0.00938664373746061
418,14,530,553,19080,2023-07-21,2023-08-11,516,18527,0.97101677148847
418,14,6426,553,238790.16,2023-07-21,2023-08-18,6412,238237.16,0.997684159179759
418,14,16,553,660,2023-07-21,2023-08-25,2,107,0.162121212121212
418,4,759,131.88,26792.7,2023-07-21,2023-07-28,755,26660.82,0.995077763719222
418,4,16,131.88,558.24,2023-07-21,2023-08-04,12,426.36,0.763757523645744
418,4,530,131.88,19080,2023-07-21,2023-08-11,526,18948.12,0.993088050314465
418,4,6426,131.88,238790.16,2023-07-21,2023-08-18,6422,238658.28,0.999447715936034
418,4,16,131.88,660,2023-07-21,2023-08-25,12,528.12,0.800181818181818
418,6427,759,255280.44,26792.7,2023-07-21,2023-07-28,-5668,-228487.74,-8.52798486154811
418,6427,16,255280.44,558.24,2023-07-21,2023-08-04,-6411,-254722.2,-456.295141874463
418,6427,530,255280.44,19080,2023-07-21,2023-08-11,-5897,-236200.44,-12.3794779874214
418,6427,6426,255280.44,238790.16,2023-07-21,2023-08-18,-1,-16490.28,-0.0690576194596965
418,6427,16,255280.44,660,2023-07-21,2023-08-25,-6411,-254620.44,-385.788545454545
418,16,759,660,26792.7,2023-07-21,2023-07-28,743,26132.7,0.975366424436507
418,16,16,660,558.24,2023-07-21,2023-08-04,0,-101.76,-0.182287188306105
418,16,530,660,19080,2023-07-21,2023-08-11,514,18420,0.965408805031447
418,16,6426,660,238790.16,2023-07-21,2023-08-18,6410,238130.16,0.997236067013817
418,16,16,660,660,2023-07-21,2023-08-25,0,0,0
419,870,870,28353.3,31189.5,2023-07-21,2023-07-28,0,2836.2,0.0909344490934448
419,870,12,28353.3,386.28,2023-07-21,2023-08-04,-858,-27967.02,-72.4009009009009
419,870,397,28353.3,14625.48,2023-07-21,2023-08-11,-473,-13727.82,-0.938623552868009
419,870,3920,28353.3,140610.4,2023-07-21,2023-08-18,3050,112257.1,0.798355598163436
419,870,12,28353.3,323.04,2023-07-21,2023-08-25,-858,-28030.26,-86.7702451708767
419,12,870,386.28,31189.5,2023-07-21,2023-07-28,858,30803.22,0.987615062761506
419,12,12,386.28,386.28,2023-07-21,2023-08-04,0,0,0
419,12,397,386.28,14625.48,2023-07-21,2023-08-11,385,14239.2,0.973588559144725
419,12,3920,386.28,140610.4,2023-07-21,2023-08-18,3908,140224.12,0.997252834783202
419,12,12,386.28,323.04,2023-07-21,2023-08-25,0,-63.24,-0.195765230312036
419,31,870,1160.64,31189.5,2023-07-21,2023-07-28,839,30028.86,0.96278747655461
419,31,12,1160.64,386.28,2023-07-21,2023-08-04,-19,-774.36,-2.00465983224604
419,31,397,1160.64,14625.48,2023-07-21,2023-08-11,366,13464.84,0.920642604550415
419,31,3920,1160.64,140610.4,2023-07-21,2023-08-18,3889,139449.76,0.991745703020545
419,31,12,1160.64,323.04,2023-07-21,2023-08-25,-19,-837.6,-2.59286775631501
419,3925,870,153192.75,31189.5,2023-07-21,2023-07-28,-3055,-122003.25,-3.91167700668494
419,3925,12,153192.75,386.28,2023-07-21,2023-08-04,-3913,-152806.47,-395.584731283007
419,3925,397,153192.75,14625.48,2023-07-21,2023-08-11,-3528,-138567.27,-9.47437417438607
419,3925,3920,153192.75,140610.4,2023-07-21,2023-08-18,-5,-12582.35,-0.0894837792937081
419,3925,12,153192.75,323.04,2023-07-21,2023-08-25,-3913,-152869.71,-473.222232540862
419,12,870,323.04,31189.5,2023-07-21,2023-07-28,858,30866.46,0.989642668205646
419,12,12,323.04,386.28,2023-07-21,2023-08-04,0,63.24,0.163715439577508
419,12,397,323.04,14625.48,2023-07-21,2023-08-11,385,14302.44,0.977912519794222
419,12,3920,323.04,140610.4,2023-07-21,2023-08-18,3908,140287.36,0.997702588144262
419,12,12,323.04,323.04,2023-07-21,2023-08-25,0,0,0
420,1232,1232,44031.68,40409.6,2023-07-21,2023-07-28,0,-3622.08,-0.0896341463414635
420,1232,1439,44031.68,53689.09,2023-07-21,2023-08-04,207,9657.41,0.179876582002042
420,1232,41,44031.68,1453.45,2023-07-21,2023-08-11,-1191,-42578.23,-29.2945956173243
420,1232,49464,44031.68,1732229.28,2023-07-21,2023-08-18,48232,1688197.6,0.974580916909568
420,1232,1354,44031.68,48676.3,2023-07-21,2023-08-25,122,4644.62,0.09541850962378
420,1439,1232,53689.09,40409.6,2023-07-21,2023-07-28,-207,-13279.49,-0.328622159090909
420,1439,1439,53689.09,53689.09,2023-07-21,2023-08-04,0,0,0
420,1439,41,53689.09,1453.45,2023-07-21,2023-08-11,-1398,-52235.64,-35.9390691114245
420,1439,49464,53689.09,1732229.28,2023-07-21,2023-08-18,48025,1678540.19,0.969005783114346
420,1439,1354,53689.09,48676.3,2023-07-21,2023-08-25,-85,-5012.79,-0.102982149423847
420,37,1232,1373.07,40409.6,2023-07-21,2023-07-28,1195,39036.53,0.966021192983846
420,37,1439,1373.07,53689.09,2023-07-21,2023-08-04,1402,52316.02,0.974425530401055
420,37,41,1373.07,1453.45,2023-07-21,2023-08-11,4,80.3800000000001,0.05530289999656
420,37,49464,1373.07,1732229.28,2023-07-21,2023-08-18,49427,1730856.21,0.999207339342515
420,37,1354,1373.07,48676.3,2023-07-21,2023-08-25,1317,47303.23,0.971791816551381
420,45495,1232,1707427.35,40409.6,2023-07-21,2023-07-28,-44263,-1667017.75,-41.2530128979252
420,45495,1439,1707427.35,53689.09,2023-07-21,2023-08-04,-44056,-1653738.26,-30.8021287006355
420,45495,41,1707427.35,1453.45,2023-07-21,2023-08-11,-45454,-1705973.9,-1173.74102996319
420,45495,49464,1707427.35,1732229.28,2023-07-21,2023-08-18,3969,24801.9300000002,0.0143179256270279
420,45495,1354,1707427.35,48676.3,2023-07-21,2023-08-25,-44141,-1658751.05,-34.0771802704807
420,1353,1232,51711.66,40409.6,2023-07-21,2023-07-28,-121,-11302.06,-0.2796875
420,1353,1439,51711.66,53689.09,2023-07-21,2023-08-04,86,1977.43000000001,0.0368311327310634
420,1353,41,51711.66,1453.45,2023-07-21,2023-08-11,-1312,-50258.21,-34.5785613540198
420,1353,49464,51711.66,1732229.28,2023-07-21,2023-08-18,48111,1680517.62,0.970147335230357
420,1353,1354,51711.66,48676.3,2023-07-21,2023-08-25,1,-3035.35999999999,-0.0623580674784237
421,475,475,16734.25,15793.75,2023-07-21,2023-07-28,0,-940.5,-0.0595488721804511
421,475,50,16734.25,1616.5,2023-07-21,2023-08-04,-425,-15117.75,-9.35214970615527
421,475,16,16734.25,549.92,2023-07-21,2023-08-11,-459,-16184.33,-29.4303353215013
421,475,5056,16734.25,170184.96,2023-07-21,2023-08-18,4581,153450.71,0.901670218096828
421,475,51,16734.25,1282.65,2023-07-21,2023-08-25,-424,-15451.6,-12.0466222274198
421,49,475,1695.4,15793.75,2023-07-21,2023-07-28,426,14098.35,0.892653739612188
421,49,50,1695.4,1616.5,2023-07-21,2023-08-04,1,-78.9000000000001,-0.0488091555830499
421,49,16,1695.4,549.92,2023-07-21,2023-08-11,-33,-1145.48,-2.08299389002037
