Watch,strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry,stkClose,diff_oi,diff_oi_d,totalOI,totalOIdiff,OI_pct,cum_sep_OI,pct
480.25,463,791,791,1364475,1364475,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.609465864826267,90.4743157512588,0
425.99,424,6368,6829,1821248,1358971,2023-08-08,2023-09-15,450.71,461,-462277,560989430,-200543013,0.242245384195563,94.6650048290571,-0.340166935129594
375.72,375,18754,18764,1875400,1351008,2023-08-08,2023-09-29,450.71,10,-524392,223880463,-64587149,0.60345060122553,91.0777663524843,-0.388148700821905
458.02,454,3313,3357,2451620,1349514,2023-08-08,2023-08-11,450.71,44,-1102106,45078510,-43521464,2.99369699663986,80.820024885472,-0.816668815588427
431.46,430,9017,9129,2146046,1332834,2023-08-08,2023-09-01,450.71,112,-813212,82091235,-31949315,1.62360086311285,70.8941654976929,-0.610137496492436
454.25,446,1147,1612,1171087,1329900,2023-08-08,2023-10-20,450.71,465,158813,374395104,-66220249,0.355212978426128,95.0416637926975,0.119417249417249
449.11,446,4027,4198,2053770,1305578,2023-08-08,2023-08-25,450.71,171,-748192,80658815,-28423940,1.61864267408342,82.5237191991973,-0.573073382057602
434.03,427,1839,1839,1292817,1292817,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.284345767789724,90.6145690485995,0
425.8,422,608,3382,304000,1285160,2023-08-08,2023-10-20,450.71,2774,981160,374395104,-66220249,0.343263035832862,95.3849268285303,0.763453577764636
457.91,452,2360,2131,1982400,1259421,2023-08-08,2023-09-01,450.71,-229,-722979,82091235,-31949315,1.53417231449862,72.4283378121915,-0.574056649841475
488.23,467,587,593,1159912,1258939,2023-08-08,2023-12-15,450.71,6,99027,454663704,-61357874,0.276894546216075,90.8914635948156,0.07865909309347
474.17,462,1030,1033,1066050,1257161,2023-08-08,2023-09-01,450.71,3,191111,82091235,-31949315,1.53141928002423,73.9597570922158,0.152017919741386
376.86,375,6747,6748,1484340,1255128,2023-08-08,2023-11-17,450.71,1,-229212,188201271,-23914286,0.666907292034176,87.116652363097,-0.182620417997208
451.73,444,1480,1618,1438560,1250714,2023-08-08,2023-10-20,450.71,138,-187846,374395104,-66220249,0.334062595006584,95.7189894235369,-0.150191010894577
415.46,414,8578,8566,1698444,1250636,2023-08-08,2023-09-15,450.71,-12,-447808,560989430,-200543013,0.222933968648928,94.887938797706,-0.358064216926428
392.5,389,3562,3562,1246700,1246700,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.274202666505352,91.1656662613209,0
477.46,464,929,915,1625750,1231590,2023-08-08,2023-09-01,450.71,-14,-394160,82091235,-31949315,1.50026979128771,75.4600268835035,-0.320041572276488
460.73,454,1399,1824,1327651,1227552,2023-08-08,2023-09-01,450.71,425,-100099,82091235,-31949315,1.49535087393922,76.9553777574427,-0.0815435924506661
440.21,433,1693,1693,1466138,1220653,2023-08-08,2023-11-17,450.71,0,-245485,188201271,-23914286,0.648589137317782,87.7652415004147,-0.201109570041609
421.92,416,2047,2047,1238435,1211824,2023-08-08,2023-12-15,450.71,0,-26611,454663704,-61357874,0.266531942035118,91.432198203356,-0.0219594594594595
432.53,432,22801,22785,2690518,1207605,2023-08-08,2023-08-18,450.71,-16,-1482913,231441865,-174474179,0.521774658184681,90.7631266279331,-1.22797851946622
435.89,432,2538,3045,1307070,1184505,2023-08-08,2023-09-29,450.71,507,-122565,223880463,-64587149,0.529079216706819,91.6068455691911,-0.103473602897413
418.61,414,2479,2562,1224626,1181082,2023-08-08,2023-11-17,450.71,83,-43543.9999999998,188201271,-23914286,0.627563243183411,88.3928047435982,-0.0368678889357384
402.93,402,12560,12564,1683040,1168452,2023-08-08,2023-09-15,450.71,4,-514588,560989430,-200543013,0.208284138259076,95.0962229359651,-0.440401488465081
482.9,466,679,679,1147510,1147510,2023-08-08,2023-10-20,450.71,0,0,374395104,-66220249,0.306497063594079,96.025486487131,0
360.15,358,5282,5282,1135630,1135630,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.249773621692045,91.6819718250481,0
433.11,432,9987,10064,1997400,1117104,2023-08-08,2023-08-25,450.71,77,-880296,80658815,-28423940,1.38497447551145,83.9086936747087,-0.788016156060671
370.08,370,139393,139393,2230288,1115144,2023-08-08,2023-08-18,450.71,0,-1115144,231441865,-174474179,0.481824669015694,91.2449512969488,-1
463.72,456,746,1439,808664,1110908,2023-08-08,2023-09-01,450.71,693,302244,82091235,-31949315,1.35326018666914,78.3086379441118,0.272069334274305
451.21,447,2147,2638,1356904,1110598,2023-08-08,2023-09-01,450.71,491,-246306,82091235,-31949315,1.35288255804654,79.6615205021584,-0.221777816995889
430.96,430,10774,11539,1810032,1107744,2023-08-08,2023-08-25,450.71,765,-702288,80658815,-28423940,1.37337004021197,85.2820637149207,-0.633980414247335
365.14,365,78110,78107,859210,1093498,2023-08-08,2023-08-25,450.71,-3,234288,80658815,-28423940,1.35570799050296,86.6377717054237,0.214255535904044
402.23,399,3377,3377,1306899,1090771,2023-08-08,2023-11-17,450.71,0,-216128,188201271,-23914286,0.579576850997994,88.9723815945962,-0.198142414860681
450.25,444,2121,1735,1773156,1084375,2023-08-08,2023-09-29,450.71,-386,-688781,223880463,-64587149,0.484354456601244,92.0912000257923,-0.635187089337176
436.74,436,13914,14595,2267982,1080030,2023-08-08,2023-08-18,450.71,681,-1187952,231441865,-174474179,0.466652824457667,91.7116041214065,-1.09992500208328
445.45,443,3974,4373,1609470,1071385,2023-08-08,2023-08-25,450.71,399,-538085,80658815,-28423940,1.32829251210795,87.9660642175316,-0.50223309081236
408.14,407,9371,9368,1471247,1067952,2023-08-08,2023-09-15,450.71,-3,-403295,560989430,-200543013,0.190369362217752,95.2865922981829,-0.377634013513716
350.27,350,39701,39507,1429236,1066689,2023-08-08,2023-09-15,450.71,-194,-362547,560989430,-200543013,0.190144224286008,95.4767365224689,-0.339880696247922
456.52,451,1826,1920,1442540,1059840,2023-08-08,2023-09-01,450.71,94,-382700,82091235,-31949315,1.29105135280277,80.9525718549612,-0.361092240338164
386.08,383,3429,3434,980694,1057672,2023-08-08,2023-12-15,450.71,5,76978.0000000001,454663704,-61357874,0.232627322281261,91.9145991473293,0.07278059738747
450.08,446,2314,2573,1339806,1049784,2023-08-08,2023-09-01,450.71,259,-290022,82091235,-31949315,1.27880156754859,82.2313734225097,-0.276268260899385
446.63,444,3446,3987,1505902,1048581,2023-08-08,2023-08-25,450.71,541,-457321,80658815,-28423940,1.30002033875653,89.2660845562881,-0.436133212408007
371.69,370,5585,6177,1184020,1043913,2023-08-08,2023-11-17,450.71,592,-140107,188201271,-23914286,0.554679038272807,89.527060632869,-0.13421329172067
420.88,420,11519,11771,1670255,1035848,2023-08-08,2023-09-01,450.71,252,-634407,82091235,-31949315,1.26182533372777,83.4931987562375,-0.612451826908967
384.03,381,3409,3411,1080653,1033533,2023-08-08,2023-12-15,450.71,2,-47120,454663704,-61357874,0.227318123462963,92.1419172707923,-0.0455911906054282
426.95,424,3400,3481,1353200,1026895,2023-08-08,2023-09-29,450.71,81,-326305,223880463,-64587149,0.458680041232539,92.5498800670249,-0.317758875055385
385.16,382,3234,3234,1021944,1021944,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.224769206560636,92.3666864773529,0
361.2,359,4636,4636,1019920,1019920,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.224324042369566,92.5910105197225,0
465.31,457,1165,1214,1379360,1008834,2023-08-08,2023-09-01,450.71,49,-370526,82091235,-31949315,1.22891804466092,84.7221168008984,-0.367281435796177
438.43,434,2245,2247,1293120,995421,2023-08-08,2023-09-29,450.71,2,-297699,223880463,-64587149,0.444621646150517,92.9945017131754,-0.299068434360939
417.53,413,2185,2192,1151495,992976,2023-08-08,2023-11-17,450.71,7,-158519,188201271,-23914286,0.527613865051953,90.0546744979209,-0.159640313562463
426.12,425,8759,8751,1602897,980112,2023-08-08,2023-09-01,450.71,-8,-622785,82091235,-31949315,1.19393014369926,85.9160469445977,-0.635422278270238
448.75,447.5,5509,7793,1834497,974125,2023-08-08,2023-08-11,450.71,2284,-860372,45078510,-43521464,2.16095208115796,82.98097696663,-0.883225458745028
420.72,419,5612,5637,1341268,969564,2023-08-08,2023-09-15,450.71,25,-371704,560989430,-200543013,0.172831063858012,95.6495675863269,-0.38337231992937
431.55,428,2136,2715,984696,963825,2023-08-08,2023-09-29,450.71,579,-20871.0000000001,223880463,-64587149,0.430508757702542,93.4250104708779,-0.0216543459652947
466.09,457.5,1142,1114,1347560,956926,2023-08-08,2023-09-01,450.71,-28,-390634,82091235,-31949315,1.16568595904301,87.0817329036407,-0.408217563322556
346.86,345,5077,5077,944322,944322,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.207696807924655,92.7987073276472,0
449.22,445,644,2230,388332,941060,2023-08-08,2023-09-08,450.71,1586,552728,36383470,-8284567,2.58650425591622,59.4782493258614,0.587346184090281
417.58,412,1681,1681,1072478,937998,2023-08-08,2023-12-15,450.71,0,-134480,454663704,-61357874,0.206305889770343,93.0050132174175,-0.14336917562724
365.26,365,35050,35700,1261800,928200,2023-08-08,2023-09-08,450.71,650,-333600,36383470,-8284567,2.5511585343564,62.0294078602178,-0.359405300581771
423.27,417,1477,1479,852229,927333,2023-08-08,2023-12-15,450.71,2,75104.0000000001,454663704,-61357874,0.203960199998723,93.2089734174162,0.080989245502964
449.25,442,1180,1275,1080880,924375,2023-08-08,2023-10-20,450.71,95,-156505,374395104,-66220249,0.246898260720845,96.2723847478518,-0.169308992562542
418.42,416,3789,3788,1136700,916696,2023-08-08,2023-09-29,450.71,-1,-220004,223880463,-64587149,0.409457791768101,93.834468262646,-0.239996683742484
459.09,452.5,1358,1391,1228990,916669,2023-08-08,2023-09-01,450.71,33,-312321,82091235,-31949315,1.11664661885036,88.198379522491,-0.340712950912489
417.52,416,6074,6006,1299836,912912,2023-08-08,2023-09-15,450.71,-68,-386924,560989430,-200543013,0.162732477865046,95.8123000641919,-0.423834936992832
365.19,365,46296,47945,1203696,910955,2023-08-08,2023-09-01,450.71,1649,-292741,82091235,-31949315,1.10968607062618,89.3080655931172,-0.32135615919557
455.67,450,950,1603,771400,908901,2023-08-08,2023-09-08,450.71,653,137501,36383470,-8284567,2.49811521550858,64.5275230757264,0.151282702956648
479.1,461,497,500,926408,905000,2023-08-08,2023-12-15,450.71,3,-21408,454663704,-61357874,0.199048217844985,93.4080216352612,-0.0236552486187845
458.4,452,952,1411,852992,903040,2023-08-08,2023-09-08,450.71,459,50048,36383470,-8284567,2.48200625174014,67.0095293274666,0.055421686746988
429.84,424,1282,1535,873042,896440,2023-08-08,2023-11-17,450.71,253,23398,188201271,-23914286,0.476319843769812,90.5309943416907,0.0261010218196421
434.36,428,1231,1400,938022,890400,2023-08-08,2023-11-17,450.71,169,-47621.9999999999,188201271,-23914286,0.47311051369042,91.0041048553811,-0.0534838274932613
388.89,388,9929,9929,883681,883681,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.157521862755952,95.9698219269479,0
407.05,406,8379,8392,1240092,881160,2023-08-08,2023-09-15,450.71,13,-358932,560989430,-200543013,0.157072478174856,96.1268944051228,-0.407340324118208
434.61,434,13970,14350,1941830,875350,2023-08-08,2023-08-18,450.71,380,-1066480,231441865,-174474179,0.378215929084394,92.0898200504909,-1.21834694693551
310.93,310,9406,9330,1044066,867690,2023-08-08,2023-12-15,450.71,-76,-176376,454663704,-61357874,0.190842152643001,93.5988637879042,-0.203270753379663
429.42,429,21153,20644,2072994,867048,2023-08-08,2023-08-18,450.71,-509,-1205946,231441865,-174474179,0.374628851180403,92.4644489016713,-1.39086417360977
407.6,404,2385,2394,1011240,861840,2023-08-08,2023-11-17,450.71,9,-149400,188201271,-23914286,0.457935270798464,91.4620401261796,-0.173350041771094
392.74,392,11636,11637,1140328,861138,2023-08-08,2023-09-15,450.71,1,-279190,560989430,-200543013,0.153503426971877,96.2803978320946,-0.324210521426299
426.26,421,1567,1622,792902,853172,2023-08-08,2023-11-17,450.71,55,60269.9999999999,188201271,-23914286,0.453329563326913,91.9153696895065,0.0706422620526692
414.37,413,6214,6222,1217944,852414,2023-08-08,2023-09-15,450.71,8,-365530,560989430,-200543013,0.151948317457603,96.4323461495522,-0.428817452552398
395.23,395,36349,36621,1453960,842283,2023-08-08,2023-08-25,450.71,272,-611677,80658815,-28423940,1.0442541215117,90.3103386777998,-0.726213161134678
440.31,440,15529,26520,1770306,822120,2023-08-08,2023-08-11,450.71,10991,-948186,45078510,-43521464,1.82375149489191,84.8047284615219,-1.15334257772588
424.31,418,1289,1291,938392,814621,2023-08-08,2023-12-15,450.71,2,-123771,454663704,-61357874,0.179170009137127,93.7780337970413,-0.151936912993895
467.82,458,806,829,1004276,814078,2023-08-08,2023-09-01,450.71,23,-190198,82091235,-31949315,0.991674689752201,90.2997402828694,-0.23363608892514
438.83,435,2064,2112,1102176,808896,2023-08-08,2023-09-22,450.71,48,-293280,3038771,103096,26.6191825576853,26.6191825576853,-0.36256824115832
443.1,441,3614,3822,1286584,802620,2023-08-08,2023-08-25,450.71,208,-483964,80658815,-28423940,0.995080326930169,91.30541900473,-0.602980239714933
437.19,437,39861,41965,2949714,797335,2023-08-08,2023-08-11,450.71,2104,-2152379,45078510,-43521464,1.76876964211994,86.5734981036419,-2.69946634726934
460.19,453,1025,1108,960425,796652,2023-08-08,2023-09-08,450.71,83,-163773,36383470,-8284567,2.18959873810827,69.1991280655748,-0.205576588020867
479.99,465,531,528,998280,791472,2023-08-08,2023-09-15,450.71,-3,-206808,560989430,-200543013,0.141085011173918,96.5734311607262,-0.261295409060586
489.29,470,380,407,839800,785103,2023-08-08,2023-09-15,450.71,27,-54697,560989430,-200543013,0.139949695665389,96.7133808563915,-0.0696685657805409
428.69,423,1258,1373,842860,781237,2023-08-08,2023-11-17,450.71,115,-61622.9999999999,188201271,-23914286,0.415107185965816,92.3304768754723,-0.0788787525424421
443.54,443,10995,14369,1979100,775926,2023-08-08,2023-08-11,450.71,3374,-1203174,45078510,-43521464,1.7212769454891,88.294775049131,-1.55062982810216
412.98,408,1469,1552,785915,772896,2023-08-08,2023-12-15,450.71,83,-13018.9999999999,454663704,-61357874,0.169992896551954,93.9480266935933,-0.0168444396141265
469.59,459,701,721,898682,763539,2023-08-08,2023-09-08,450.71,20,-135143,36383470,-8284567,2.09858762784308,71.2977156934179,-0.176995543122224
405.55,402,2145,2148,885885,762540,2023-08-08,2023-11-17,450.71,3,-123345,188201271,-23914286,0.405172609062773,92.7356494845351,-0.161755448894484
443.49,434,801,802,796194,761098,2023-08-08,2023-12-15,450.71,1,-35096,454663704,-61357874,0.167398011608158,94.1154247052014,-0.0461123271904538
275.55,275,13714,13712,863982,754160,2023-08-08,2023-12-15,450.71,-2,-109822,454663704,-61357874,0.165872048585607,94.2812967537871,-0.145621618754641
403.06,399,1830,1831,710040,743386,2023-08-08,2023-12-15,450.71,1,33346,454663704,-61357874,0.163502385050732,94.4447991388378,0.0448569114834016
365.6,365,12324,12193,899652,731580,2023-08-08,2023-09-29,450.71,-131,-168072,223880463,-64587149,0.326772595606076,94.1612408582521,-0.229738374477159
400.04,397,2293,2397,749811,728688,2023-08-08,2023-11-17,450.71,104,-21123,188201271,-23914286,0.387185482929071,93.1228349674642,-0.0289877149067914
355.86,355,8393,8393,872872,721798,2023-08-08,2023-10-20,450.71,0,-151074,374395104,-66220249,0.192790448456292,96.4651751963081,-0.209302325581396
444.65,444,9886,10965,2026630,712725,2023-08-08,2023-08-11,450.71,1079,-1313905,45078510,-43521464,1.58107488468452,89.8758499338155,-1.84349503665509
404.01,403,7044,7056,972072,712656,2023-08-08,2023-09-15,450.71,12,-259416,560989430,-200543013,0.127035548602048,96.8404164049936,-0.364012931905435
433.65,426,936,930,811512,711450,2023-08-08,2023-12-15,450.71,-6,-100062,454663704,-61357874,0.156478292360017,94.6012774311978,-0.140645161290323
465.6,458,274,931,311264,707560,2023-08-08,2023-08-11,450.71,657,396296,45078510,-43521464,1.56961709692712,91.4454670307426,0.560088190400814
361.43,360,4830,4916,859740,702988,2023-08-08,2023-11-17,450.71,86,-156752,188201271,-23914286,0.373529889710469,93.4963648571746,-0.222979624118762
402.06,398,1715,1714,734020,695884,2023-08-08,2023-12-15,450.71,-1,-38136.0000000002,454663704,-61357874,0.153054663013083,94.7543320942109,-0.0548022371544686
490.24,470,341,343,821810,694232,2023-08-08,2023-10-20,450.71,2,-127578,374395104,-66220249,0.185427638498179,96.6506028348063,-0.183768538471289
350.45,350,15424,15427,925440,694215,2023-08-08,2023-09-29,450.71,3,-231225,223880463,-64587149,0.310082885615615,94.4713237438677,-0.333074047665349
404.98,404,7067,7071,1003514,692958,2023-08-08,2023-09-15,450.71,4,-310556,560989430,-200543013,0.123524252497948,96.9639406574915,-0.448159917339868
388.97,386,2316,2316,687852,687852,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.151288082586861,94.9056201767978,0
442.18,436,1187,1112,885502,687216,2023-08-08,2023-10-20,450.71,-75,-198286,374395104,-66220249,0.183553682368667,96.834156517175,-0.288535191264464
356.34,355,5095,5100,840675,683400,2023-08-08,2023-11-17,450.71,5,-157275,188201271,-23914286,0.363121883486111,93.8594867406607,-0.23013608428446
443.18,440,1221,2147,565323,682746,2023-08-08,2023-09-08,450.71,926,117423,36383470,-8284567,1.87652799471848,73.1742436881364,0.171986360960006
444.25,438,1021,1091,818842,681875,2023-08-08,2023-10-20,450.71,70,-136967,374395104,-66220249,0.18212711456825,97.0162836317432,-0.20086819431714
422.92,418,1309,1384,771001,680928,2023-08-08,2023-11-17,450.71,75,-90072.9999999999,188201271,-23914286,0.361808396076135,94.2212951367369,-0.132279771135861
305.92,305,7363,7383,625855,679236,2023-08-08,2023-12-15,450.71,20,53381,454663704,-61357874,0.149393055575864,95.0550132323736,0.078589768504614
385.1,385,67419,67409,1415799,674090,2023-08-08,2023-08-18,450.71,-10,-741709,231441865,-174474179,0.291256726608213,92.7557056282795,-1.10031153110119
393.74,393,9287,9039,956561,668886,2023-08-08,2023-09-15,450.71,-248,-287675,560989430,-200543013,0.119233262558975,97.0831739200505,-0.430080761146145
405.15,405,44436,44408,1421952,666120,2023-08-08,2023-08-18,450.71,-28,-755832,231441865,-174474179,0.287813097254466,93.043518725534,-1.13467843631778
397.75,394,1771,1771,772156,664125,2023-08-08,2023-12-15,450.71,0,-108031,454663704,-61357874,0.146069500194808,95.2010827325684,-0.162666666666667
389.69,389,9563,9563,879796,659847,2023-08-08,2023-09-15,450.71,0,-219949,560989430,-200543013,0.117622002254124,97.2007959223046,-0.333333333333334
483.1,464,345,345,534405,658950,2023-08-08,2023-12-15,450.71,0,124545,454663704,-61357874,0.144931296297186,95.3460140288656,0.189005235602094
340.22,340,29850,29857,955200,656854,2023-08-08,2023-09-15,450.71,7,-298346,560989430,-200543013,0.117088480615401,97.31788440292,-0.454204435079942
380.09,380,72806,72768,1310508,654912,2023-08-08,2023-08-18,450.71,-38,-655596,231441865,-174474179,0.282970412461894,93.3264891379959,-1.00104441512753
439.23,437,2816,2929,977152,653167,2023-08-08,2023-09-01,450.71,113,-323985,82091235,-31949315,0.795659853332698,91.0954001362021,-0.496021691236698
407.49,403,997,1451,483545,651499,2023-08-08,2023-12-15,450.71,454,167954,454663704,-61357874,0.143292502627393,95.489306531493,0.257796251414047
444.99,442,1940,2150,911800,642850,2023-08-08,2023-09-01,450.71,210,-268950,82091235,-31949315,0.783092129141437,91.8784922653436,-0.418371315236836
416.23,416,27769,27761,1277374,638503,2023-08-08,2023-08-18,450.71,-8,-638871,231441865,-174474179,0.275880511073483,93.6023696490693,-1.00057634811426
365.38,365,16742,16741,887326,636158,2023-08-08,2023-09-15,450.71,-1,-251168,560989430,-200543013,0.113399284546235,97.4312836874663,-0.394820154741432
421.95,417,747,1281,428031,634095,2023-08-08,2023-11-17,450.71,534,206064,188201271,-23914286,0.33692386700194,94.5582190037388,0.324973387268469
491.41,470,205,295,503275,631595,2023-08-08,2023-11-17,450.71,90,128320,188201271,-23914286,0.335595501902854,94.8938145056417,0.203168169475692
440.58,436,1180,1372,723340,628376,2023-08-08,2023-09-29,450.71,192,-94964,223880463,-64587149,0.280674781345257,94.751998525213,-0.151126077380422
444.26,442,2423,2770,903779,626020,2023-08-08,2023-08-25,450.71,347,-277759,80658815,-28423940,0.776133395959264,92.0815524006892,-0.443690297434587
435.82,434,3368,3434,996928,624988,2023-08-08,2023-09-01,450.71,66,-371940,82091235,-31949315,0.761333411539003,92.6398256768826,-0.595115426216184
401.99,401,4455,6297,570240,623403,2023-08-08,2023-09-15,450.71,1842,53163,560989430,-200543013,0.11112562316905,97.5424093106353,0.0852787041448309
462.95,455,585,781,625950,620895,2023-08-08,2023-09-08,450.71,196,-5055,36383470,-8284567,1.70653046562079,74.8807741537572,-0.00814147319595101
410.76,406,951,1297,424146,617372,2023-08-08,2023-12-15,450.71,346,193226,454663704,-61357874,0.135786515300988,95.625093046794,0.312981476322217
482.32,466,378,378,616896,616896,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.135681822536685,95.7607748693307,0
240.3,240,20475,20476,614250,614280,2023-08-08,2023-12-15,450.71,1,30,454663704,-61357874,0.135106452218583,95.8958813215493,4.88376636061731e-05
440.77,439,2297,3468,712070,613836,2023-08-08,2023-08-25,450.71,1171,-98234,80658815,-28423940,0.761027793428406,92.8425801941177,-0.160032972976495
436.31,431,1147,1150,732933,610650,2023-08-08,2023-10-20,450.71,3,-122283,374395104,-66220249,0.163103094425081,97.1793867261683,-0.200250552689757
397.09,396,5600,5600,610400,610400,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.108807754185315,97.6512170648206,0
416.46,411,1109,1115,690907,608790,2023-08-08,2023-12-15,450.71,6,-82117.0000000001,454663704,-61357874,0.133898966344584,96.0297802878939,-0.134885592733127
441.65,439,2277,2270,894861,601550,2023-08-08,2023-09-01,450.71,-7,-293311,82091235,-31949315,0.732782251357286,93.3726079282398,-0.48759205386086
406.68,403,1629,1630,682551,599840,2023-08-08,2023-11-17,450.71,1,-82711,188201271,-23914286,0.318722608414265,95.212537114056,-0.137888436916511
442.25,441,4407,4780,1110564,597500,2023-08-08,2023-08-18,450.71,373,-513064,231441865,-174474179,0.258164183044412,93.8605338321137,-0.858684518828452
451.81,447.5,1203,1374,773529,592194,2023-08-08,2023-09-01,450.71,171,-181335,82091235,-31949315,0.721385175896062,94.0939931041359,-0.306208776178077
330.19,330,31082,31082,683804,590558,2023-08-08,2023-09-15,450.71,0,-93246,560989430,-200543013,0.10527078914838,97.756487853969,-0.157894736842105
408.17,408,34104,34586,1159536,587962,2023-08-08,2023-08-18,450.71,482,-571574,231441865,-174474179,0.254043061742525,94.1145768938563,-0.972127450413462
382.15,380,2685,2691,695415,578565,2023-08-08,2023-11-17,450.71,6,-116850,188201271,-23914286,0.307418221421044,95.519955335477,-0.201965207020819
415.15,411,1192,1394,513752,578510,2023-08-08,2023-11-17,450.71,202,64758.0000000001,188201271,-23914286,0.307388997388865,95.8273443328659,0.111939292319925
435.24,434,1112,4659,252424,577716,2023-08-08,2023-08-25,450.71,3547,325292,80658815,-28423940,0.716246575157346,93.558826769275,0.563065589320704
412.22,411,4748,4731,849892,577182,2023-08-08,2023-09-15,450.71,-17,-272710,560989430,-200543013,0.102886430498343,97.8593742844674,-0.472485281938799
395.66,392,1571,1567,680243,573522,2023-08-08,2023-12-15,450.71,-4,-106721,454663704,-61357874,0.126142024303748,96.1559223121976,-0.186080045752386
433.57,433,8382,9990,1056132,569430,2023-08-08,2023-08-18,450.71,1608,-486702,231441865,-174474179,0.246035867365656,94.3606127612219,-0.854717875770508
395.95,393,1250,1928,4e+05,568760,2023-08-08,2023-11-17,450.71,678,168760,188201271,-23914286,0.30220837350243,96.1295527063683,0.296715662142204
365.33,363,2302,2440,580104,568520,2023-08-08,2023-12-15,450.71,138,-11584,454663704,-61357874,0.125041870507438,96.280964182705,-0.0203757123759938
366.62,365,3497,3495,681915,566190,2023-08-08,2023-11-17,450.71,-2,-115725,188201271,-23914286,0.300842814180569,96.4303955205489,-0.204392518412547
290.73,290,7628,7628,610240,556844,2023-08-08,2023-12-15,450.71,0,-53396,454663704,-61357874,0.122473818583064,96.4034380012881,-0.0958904109589041
405.29,401,448,1298,180544,556842,2023-08-08,2023-12-15,450.71,850,376298,454663704,-61357874,0.1224733786975,96.5259113799856,0.67577158332166
439.99,439,4680,5572,992160,551628,2023-08-08,2023-08-18,450.71,892,-440532,231441865,-174474179,0.238344086969745,94.5989568481917,-0.798603406643608
428.21,424,947,1307,492440,550247,2023-08-08,2023-10-20,450.71,360,57806.9999999999,374395104,-66220249,0.146969603534132,97.3263563297024,0.105056456464097
414.23,409,1040,1050,614640,549150,2023-08-08,2023-12-15,450.71,10,-65490,454663704,-61357874,0.120781578817209,96.6466929588028,-0.119257033597378
350.1,350,54830,54829,493470,548290,2023-08-08,2023-08-25,450.71,-1,54820,80658815,-28423940,0.679764511789567,94.2385912810646,0.0999835853289318
383.8,383,6836,6836,546880,546880,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0974849027012862,97.9568591871686,0
424.43,419,1007,1005,564927,545715,2023-08-08,2023-11-17,450.71,-2,-19212,188201271,-23914286,0.289963504019056,96.7203590245679,-0.0352051895220032
355.31,355,17488,17488,489664,542128,2023-08-08,2023-09-15,450.71,0,52463.9999999999,560989430,-200543013,0.0966378279177203,98.0534970150864,0.096774193548387
406.17,406,31947,31880,1022304,541960,2023-08-08,2023-08-18,450.71,-67,-480344,231441865,-174474179,0.234166796054811,94.8331236442465,-0.886308952690236
413.2,413,27087,27094,1110567,541880,2023-08-08,2023-08-18,450.71,7,-568687,231441865,-174474179,0.234132230139089,95.0672558743856,-1.04947036244187
360.54,360,9948,9954,706308,537516,2023-08-08,2023-09-29,450.71,6,-168792,223880463,-64587149,0.240090623718247,94.9920891489312,-0.314022280267006
414.1,412,2514,2517,681294,528570,2023-08-08,2023-09-29,450.71,3,-152724,223880463,-64587149,0.236094741326312,95.2281838902575,-0.288938078211022
424.81,422,1739,1877,652125,527437,2023-08-08,2023-09-29,450.71,138,-124688,223880463,-64587149,0.235588667690043,95.4637725579476,-0.23640358943343
409.18,409,29259,29249,1053324,526482,2023-08-08,2023-08-18,450.71,-10,-526842,231441865,-174474179,0.227479155510607,95.2947350298962,-1.00068378406099
397.31,396,3768,4002,633024,524262,2023-08-08,2023-09-29,450.71,234,-108762,223880463,-64587149,0.234170500174461,95.6979430581221,-0.207457340032274
420.73,416,849,1108,385446,524084,2023-08-08,2023-11-17,450.71,259,138638,188201271,-23914286,0.278469957835726,96.9988289824036,0.264533929675396
316.01,315,5163,5161,552441,521261,2023-08-08,2023-12-15,450.71,-2,-31180.0000000002,454663704,-61357874,0.114647594565851,96.7613405533687,-0.0598164834890778
437.41,429,616,616,548240,518056,2023-08-08,2023-12-15,450.71,0,-30183.9999999999,454663704,-61357874,0.113942677949063,96.8752832313177,-0.0582639714625445
386.59,386,8731,8732,733404,515188,2023-08-08,2023-09-15,450.71,1,-218216,560989430,-200543013,0.0918355983997773,98.1453326134861,-0.423565766283376
401.27,398,1665,1567,629370,512409,2023-08-08,2023-11-17,450.71,-98,-116961,188201271,-23914286,0.272266492822995,97.2710954752266,-0.228257114921869
428.38,428,13120,13479,1141440,512202,2023-08-08,2023-08-18,450.71,359,-629238,231441865,-174474179,0.221309139554333,95.5160441694505,-1.22849578877084
417.23,417,22376,22233,1074048,511359,2023-08-08,2023-08-18,450.71,-143,-562689,231441865,-174474179,0.220944901217418,95.7369890706679,-1.10037957677483
